1111,DAISAN,"DAIICHI SANKYO BRASIL FARMACÊUTICALTDA.",1813407,144 CARTUCHOS,95963,1405/2019,11/03/2019,BARUERI,SP
1112,DAKTARIN 20 MG GEL BN C/40 OR,JOHNSON & JOHNSON BR IND COM P,AM1325,112 CARTUCHOS,NFO 274884,146885.01.2019.0.00.704,27/09/2019,TRANSPORTE,-
1113,DALÍ,Supera Farma Laboratórios S.A,610270,50 cartuchos,154336,1369/2019,29/10/2019,Campinas,SP
1114,DALÍ,Supera Farma Laboratórios S.A,614869,50 cartuchos,154336,1369/2019,29/10/2019,Campinas,SP
1115,DAONIL C/30 COMPR.,SANOFI MEDLEY,843870,120 CARTUCHOS,23501,2053/2019,27/03/2019,GUARULHOS,SP
1116,Daxas,Servimed Comercial Ltda,11553120,42,533663,317/2019,26.05.2019,Porto Ferreira,SP
1117,DAYVIT KIDS FRPLASAMBX120ML,"ACHE LABORATORIOS FARMACÊUTICOSS.A",1900128,80 UNIDADE,1819481,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1118,DEBET,Supera Farma Laboratórios S.A,589137,30 cartuchos,146830,031-06246/2019,13/10/2019,RIO DE JANEIRO,RJ
1119,"DECADRON 0,75MG COM 2BLX10","ACHE LABORATORIOS FARMACÊUTICOSS.A",1817228,6 UNIDADE,1820001,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1120,DECADRON ELIXIR FRX120ML,"ACHE LABORATORIOS FARMACÊUTICOSS.A",1816076,264 UNIDADE,1820001,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1121,DECADRON SOLNAS FRX20ML,"ACHE LABORATORIOS FARMACÊUTICOSS.A",1813896,45 UNIDADE,1820002,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1122,DECIPRAX 10MG C1 CPRV CT BL 2X15,Cosmed Ind Cosm Med S/A,B18J0798,120 UN,000615986-3,No 10082748,23/04/2019,CRISTIANÓPOLIS,GO
1123,DECIPRAX 20MG C1 CPRV CT BL 2X15,Cosmed Ind Cosm Med S/A,B18K0534,48 UN,000615986-3,No 10082748,23/04/2019,CRISTIANÓPOLIS,GO
1124,DECIPRAX 20MG C1 CPRV CT BL 2X15,COSMED IND COSM MED S/A,B18K0534,24,-,-,-,-,-
1125,DECONGEX PLUS COMR BLX100,"ACHE LABORATORIOS FARMACÊUTICOSS.A",1810697,6 UNIDADE,1819480,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1126,DECONGEX PLUS COMR BLX12,"ACHE LABORATORIOS FARMACÊUTICOSS.A",1812381,288 UNIDADE,1819480,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1127,DELLER 100MG COMR BLZ30 CL (C1),"ACHE LABORATORIOS FARMACÊUTICOSS.A",1900885,96 UNIDADE,1820001,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1128,DENSIFIANT CREME PROFUSE PONTEX30G,"ACHE LABORATORIOS FARMACÊUTICOSS.A",8440083,12 UNIDADE,1819474,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1129,DENSIS 5MG INJ 100ML,Momenta Farmacêutica LTDA.,534417,10 CT,137911,327/2019,30/01/2019,São Paulo,SP
1130,DENYL,Supera Farma Laboratórios S.A,18030590,5 cartuchos,125381,074-01074/2019,05/02/2019,São Gonçalo,RJ
1131,DENYL,Supera Farma Laboratórios S.A,19010126,30 cartuchos,143865,031-06246/2019,13/10/2019,RIO DE JANEIRO,RJ
1132,DENYL,Supera Farma Laboratórios S.A,19040136,10 cartuchos,146830,031-06246/2019,13/10/2019,RIO DE JANEIRO,RJ
1133,DEOCIL SL (8715),"DIFFUCAP CHEMOBRAS QUÍMICA EFARMACÊUTICA LTDA",D180223,360 cartuchos,54709,19I0319074032 12/06/2019,04/04/2019,Jaboatão dos Guararapes,PE
1134,DEOCIL SL (8715),"DIFFUCAP CHEMOBRAS QUÍMICA EFARMACÊUTICA LTDA",D180223,324 cartuchos,54728,19I0319074032 12/06/2019,04/04/2019,Jaboatão dos Guararapes,PE
1135,DEOCIL SL (8715),"DIFFUCAP CHEMOBRAS QUÍMICA EFARMACÊUTICA LTDA",D190001,2160 cartuchos,55950,130-00493/2019,06/06/2018,CASSIMIRO DE ABREU,RJ
Ordem,Produto*,Empresa*,No Lote*,"Quantidade Roubada/ Furtada/Extraviada*",No Nota Fiscal*,No Boletim de Ocorrência*,"Data do roubo ouextravio*",Cidade,UF
1136,DEOCIL SL (8715),"DIFFUCAP CHEMOBRAS QUÍMICA EFARMACÊUTICA LTDA",D190001,360 cartuchos,55952,130-00493/2019,06/06/2018,CASSIMIRO DE ABREU,RJ
1137,DEOCIL SL (8715),"DIFFUCAP CHEMOBRAS QUÍMICA EFARMACÊUTICA LTDA",D190001,600cartuchos,55958,130-00493/2019,06/06/2018,CASSIMIRO DE ABREU,RJ
1138,DEPAKENE,Abbott Laboratórios do Brasil,1075000,13  cartuchos,175424,5982 / 2019/100322,09/04/2019,GRAVATAÍ,RS
1139,DEPURA 1.000 UI 30 CPR REV,SANOFI MEDLEY,26629,50 CARTUCHOS,23501,2053/2019,27/03/2019,GUARULHOS,SP
1140,DEPURA 1.000 UI 30 CPR REV,SANOFI MEDLEY,26629,50 CARTUCHOS,23342,2053/2019,27/03/2019,GUARULHOS,SP
1141,DEPURA 2.000 UI 30 CPR REV,SANOFI MEDLEY,28586,100 CARTUCHOS,23342,2053/2019,27/03/2019,GUARULHOS,SP
1142,DEPURA 7000 UI 8 CPR REV,SANOFI MEDLEY,30076,200 CARTUCHOS,23342,2053/2019,27/03/2019,GUARULHOS,SP
1143,DERMOSALIC POM MLT 1 BGAL X 30G,CELLERA FARMACÊUTICA S.A.,7983,160 CTs,000208688-3,1343/2019,06/02/2019,ITAPEVA,MG
1144,DERMOSALIC POM MLT 1 BGAL X 30G,CELLERA FARMACÊUTICA S.A.,7983,160 CTs,000208797-3,1343/2019,06/02/2019,ITAPEVA,MG
1145,DERMOSALIC SOL TOP MLT 1 FRCP X 30ML,CELLERA FARMACÊUTICA S.A.,8282,120 CTs,000208688-3,1343/2019,06/02/2019,ITAPEVA,MG
1146,DESAFTAN,KLEY HERTZ FARMACÊUTICA S/A,144829,4,666072,1079/2019,03/07/2019,SUMARÉ,SP
1147,DESALEX O.SMG/ML 30ML ORAL,"MERCK SHARP & DOHME FARIVIACÊUTICALTDA",R016607,100 UNIDADES,48995-20/4899,296/2019 SSP-SP,31/08/2019,BARRA DO TURVO,SP
1148,DESALEX O.SMG/ML 30ML ORAL,"MERCK SHARP & DOHME FARIVIACÊUTICALTDA",S018551,0 UNIDADES,48993-20/4899,296/2019 SSP-SP,31/08/2019,BARRA DO TURVO,SP
1149,DESALEX SMG 6TAB SAM,"MERCK SHARP & DOHME FARIVIACÊUTICALTDA",S012454,78 UNIDADES,48993-20/4899,296/2019 SSP-SP,31/08/2019,BARRA DO TURVO,SP
1150,"DESLORATADINA 0,5MG/ML XAROPE 100ML",SANOFI MEDLEY,840915,60 CARTUCHOS,23472,2053/2019,27/03/2019,GUARULHOS,SP
1151,"DESLORATADINA 0,5MG/ML XAROPE 100ML",SANOFI MEDLEY,840915,60 CARTUCHOS,23700,2053/2019,27/03/2019,GUARULHOS,SP
1152,"DESLORATADINA 0,5MG/ML XAROPE 60ML",SANOFI MEDLEY,847941,240 CARTUCHOS,23472,2053/2019,27/03/2019,GUARULHOS,SP
1153,"DESLORATADINA 0,5MG/ML XAROPE 60ML",SANOFI MEDLEY,847939,500 CARTUCHOS,23472,2053/2019,27/03/2019,GUARULHOS,SP
1154,"DESLORATADINA 0,5MG/ML XPE VD 100ML",PRATI DONADUZZI & CIA LTDA,19G17L,2,000126690-1,19E2141003248,12.09.2019,CABO DE SANTO AGOSTINHO,-
1155,"DESLORATADINA 0,5MG/ML XPE VD 100ML",PRATI DONADUZZI & CIA LTDA,19I005,4,000129993-1,19E0251000818,18/10/2019,IMBIMIRIM,PE
1156,"DESLORATADINA 0,5MG/ML XPE VD 60ML",PRATI DONADUZZI & CIA LTDA,19A363,4,000112245-1,19E2141001099,22/03/2019,BONANÇA,PE
1157,"DESLORATADINA 0,5MG/ML XPE VD 60ML",PRATI DONADUZZI & CIA LTDA,19A363,1,000112291-1,19E2141001099,22/03/2019,BONANÇA,PE
1158,"DESLORATADINA 0,5MG/ML XPE VD 60ML",PRATI DONADUZZI & CIA LTDA,19A363,6,000112335-1,19E2141001099,22/03/2019,BONANÇA,PE
1159,"DESLORATADINA 0,5MG/ML XPE VD 60ML",PRATI DONADUZZI & CIA LTDA,19A363,2,000113305-1,19E2141001250,02/04/2019,PAUDALHO,PE
1160,"DESLORATADINA 0,5MG/ML XPE VD 60ML","PRATI, DONADUZZI E CIA LTDA",19E986,24,346808,2019-025512655-001,31.05.2019,BELO HORIZONTE,MG
1161,"DESLORATADINA 0,5MG/ML XPE VD 60ML","PRATI, DONADUZZI E CIA LTDA",19E986,24,346808,2019-025512655-001,31.05.2019,BELO HORIZONTE,MG
1162,"DESLORATADINA 0,5MG/ML XPE VD 60ML",NDS DISTRIBUIDORA DE MEDICAMENTOS,19E24R,6 UNIDADES,69027,130-6764/2019 e 106-7982/2019,07/08/2019,FORTALEZA,CE
1163,"DESLORATADINA 0,5MG/ML XPE VD 60ML",NDS DISTRIBUIDORA DE MEDICAMENTOS,19E24R,6 UNIDADES,69028,130-6764/2019 e 106-7982/2019,07/08/2019,FORTALEZA,CE
1164,"DESLORATADINA 0,5MG/ML XPE VD 60ML",NDS DISTRIBUIDORA DE MEDICAMENTOS,19E24R,3 UNIDADES,69051,130-6764/2019 e 106-7982/2019,07/08/2019,FORTALEZA,CE
1165,"DESLORATADINA 0,5MG/ML XPE VD 60ML",NDS DISTRIBUIDORA DE MEDICAMENTOS,19E24R,4 UNIDADES,69056,130-6764/2019 e 106-7982/2019,07/08/2019,FORTALEZA,CE
1166,"DESLORATADINA 0,5MG/ML XPE VD 60ML",NDS DISTRIBUIDORA DE MEDICAMENTOS,19E24R,12 UNIDADES,69082,130-6764/2019 e 106-7982/2019,07/08/2019,FORTALEZA,CE
1167,"DESLORATADINA 0,5MG/ML XPE VD 60ML",NDS DISTRIBUIDORA DE MEDICAMENTOS,19E24R,12 UNIDADES,69084,130-6764/2019 e 106-7982/2019,07/08/2019,FORTALEZA,CE
1168,"DESLORATADINA 0,5MG/ML XPE VD 60ML",NDS DISTRIBUIDORA DE MEDICAMENTOS,19E24R,6 UNIDADES,69087,130-6764/2019 e 106-7982/2019,07/08/2019,FORTALEZA,CE
1169,"DESONIDA 0,5MG CR BG C/30G/PLB",DISLAB - GO,T007-001/19,2UN,191094,1550/2019,04/10/2019,EMBU DAS ARTES,SP
1170,"DESONIDA CREME TOP 0,5MG/G - 30G",SANOFI MEDLEY,9KP01248,450 CARTUCHOS,23701,2053/2019,27/03/2019,GUARULHOS,SP
1171,"DESONIDA POMADA TOP 0,5MG/G - 30G",SANOFI MEDLEY,18100104,180 CARTUCHOS,23472,2053/2019,27/03/2019,GUARULHOS,SP
1172,"DESONIDA POMADA TOP 0,5MG/G - 30G",SANOFI MEDLEY,18100104,90 CARTUCHOS,23700,2053/2019,27/03/2019,GUARULHOS,SP
1173,DESONOL CREME,SANOFI MEDLEY,18090629,90 CARTUCHOS,23622,2053/2019,27/03/2019,GUARULHOS,SP
Ordem,Produto*,Empresa*,No Lote*,"Quantidade Roubada/ Furtada/Extraviada*",No Nota Fiscal*,No Boletim de Ocorrência*,"Data do roubo ouextravio*",Cidade,UF
1174,"DESONOL LOCAO TOPICA 0,05% - 60G",SANOFI MEDLEY,18100937,48 CARTUCHOS,23520,2053/2019,27/03/2019,GUARULHOS,SP
1175,"DESONOL LOCAO TOPICA 0,05% - 60G",SANOFI MEDLEY,18100937,48 CARTUCHOS,23622,2053/2019,27/03/2019,GUARULHOS,SP
1176,DESONOL POMADA,SANOFI MEDLEY,18090595,90 CARTUCHOS,23520,2053/2019,27/03/2019,GUARULHOS,SP
1177,DEXAMETASONA (FARMACE),DIMASTER,DX19A014,400 AMPOLAS,186537,"101-00432/2019 + RETIFICAÇÃO No03292019/231719-01",29/05/2019,DESCONHECIDO,-
1178,"DEXAMETASONA 0,1MG+CP ELXC/100ML/TEU",DISLAB - GO,2766133,4UN,191359,1550/2019,04/10/2019,EMBU DAS ARTES,SP
1179,DEXAMETASONA 4MG C/10COMP/EMS,DISLAB - GO,1D8021,6UN,191094,1550/2019,04/10/2019,EMBU DAS ARTES,SP
1180,DEXAMETASONA AC CR 10G,PRATI DONADUZZI & CIA LTDA,19A98J,4,000112254-1,19E2141001099,22/03/2019,BONANÇA,PE
1181,DEXAMETASONA AC CR 10G,PRATI DONADUZZI & CIA LTDA,19A98J,1,000112289-1,19E2141001099,22/03/2019,BONANÇA,PE
1182,DEXAMETASONA AC CR 10G,PRATI DONADUZZI & CIA LTDA,19A98J,24,000112347-1,19E2141001099,22/03/2019,BONANÇA,PE
1183,DEXAMETASONA AC CR 10G,PRATI DONADUZZI & CIA LTDA,19F678,22,000126690-1,19E2141003248,12.09.2019,CABO DE SANTO AGOSTINHO,-
1184,DEXAMETASONA AC CR 10G,NDS DISTRIBUIDORA DE MEDICAMENTOS,19F536,12 UNIDADES,69055,130-6764/2019 e 106-7982/2019,07/08/2019,FORTALEZA,CE
1185,DEXAMETASONA AC CR 10G,NDS DISTRIBUIDORA DE MEDICAMENTOS,19F536,30 UNIDADES,69056,130-6764/2019 e 106-7982/2019,07/08/2019,FORTALEZA,CE
1186,DEXAMETASONA AC CR 10G,NDS DISTRIBUIDORA DE MEDICAMENTOS,19F536,30 UNIDADES,69090,130-6764/2019 e 106-7982/2019,07/08/2019,FORTALEZA,CE
1187,DEXAMETASONA AC CR 10G,NDS DISTRIBUIDORA DE MEDICAMENTOS,19F536,12 UNIDADES,69106,130-6764/2019 e 106-7982/2019,07/08/2019,FORTALEZA,CE
1188,DEXAMETASONA AC CR 10G,NDS DISTRIBUIDORA DE MEDICAMENTOS,19F536,10 UNIDADES,69109,130-6764/2019 e 106-7982/2019,07/08/2019,FORTALEZA,CE
1189,DEXAMETASONA AC CR 10G - VP,"PRATI, DONADUZZI E CIA LTDA",19C48I,100,334849,-,-,BASE TRANSPORTADORA,-
1190,DEXAMETASONA CR 10G,NDS DISTRIBUIDORA DE MEDICAMENTOS,19F536,12 UNIDADES,69107,130-6764/2019 e 106-7982/2019,07/08/2019,FORTALEZA,CE
1191,DEXAMETASONA ELIXIR FR C/120ML-LG,EMS,0Y7159,60,1476540,2019/485877,23/04/2019,CURITIBA,PR
1192,"DEXCLOR MAL 0,4MG/ML SOL PL 100 ML",PRATI DONADUZZI & CIA LTDA,19A11E,4,000112219-1,19E2141001099,22/03/2019,BONANÇA,PE
1193,"DEXCLOR MAL 0,4MG/ML SOL PL 100 ML",NDS DISTRIBUIDORA DE MEDICAMENTOS,19A63I,6 UNIDADES,69032,130-6764/2019 e 106-7982/2019,07/08/2019,FORTALEZA,CE
1194,"DEXCLOR MAL 0,4MG/ML SOL PL 100 ML",PRATI DONADUZZI & CIA LTDA,19H58C,6,000129954-1,19E0251000818,18/10/2019,IMBIMIRIM,PE
1195,"DEXCLOR+BETA 0,4+0,05MG/ML PL120ML+CP",PRATI DONADUZZI & CIA LTDA,18L87H,3,000112254-1,19E2141001099,22/03/2019,BONANÇA,PE
1196,"DEXCLOR+BETA 0,4+0,05MG/ML PL120ML+CP",PRATI DONADUZZI & CIA LTDA,18L87H,3,000112272-1,19E2141001099,22/03/2019,BONANÇA,PE
1197,"DEXCLOR+BETA 0,4+0,05MG/ML PL120ML+CP",PRATI DONADUZZI & CIA LTDA,18L87H,3,000112289-1,19E2141001099,22/03/2019,BONANÇA,PE
1198,"DEXCLOR+BETA 0,4+0,05MG/ML PL120ML+CP",PRATI DONADUZZI & CIA LTDA,18L87H,3,000112291-1,19E2141001099,22/03/2019,BONANÇA,PE
1199,"DEXCLOR+BETA 0,4+0,05MG/ML PL120ML+CP",PRATI DONADUZZI & CIA LTDA,18L87H,50,000112347-1,19E2141001099,22/03/2019,BONANÇA,PE
1200,"DEXCLOR+BETA 0,4+0,05MG/ML PL120ML+CP","PRATI, DONADUZZI E CIA LTDA",19D720,36,338055,2019-020165472-001,30.04.2019,CACHOEIRA DE MINAS,MG
1201,"DEXCLOR+BETA 0,4+0,05MG/ML PL120ML+CP","PRATI, DONADUZZI E CIA LTDA",19D720,36,338055,2019-020165472-001,30.04.2019,CACHOEIRA DE MINAS,MG
1202,"DEXCLOR+BETA 0,4+0,05MG/ML PL120ML+CP","PRATI, DONADUZZI E CIA LTDA",18L87H,20,320219,-,-,BASE TRANSPORTADORA,-
1203,120ML+CP,NDS DISTRIBUIDORA DE MEDICAMENTOS,19F28C,12 UNIDADES,69090,130-6764/2019 e 106-7982/2019,07/08/2019,FORTALEZA,CE
1204,120ML+CP,NDS DISTRIBUIDORA DE MEDICAMENTOS,19F28C,6 UNIDADES,69103,130-6764/2019 e 106-7982/2019,07/08/2019,FORTALEZA,CE
1205,120ML+CP,NDS DISTRIBUIDORA DE MEDICAMENTOS,19F28C,6 UNIDADES,69105,130-6764/2019 e 106-7982/2019,07/08/2019,FORTALEZA,CE
1206,DEXILANT,TAKEDA DISTRIBUIDORA LTDA,432902,379 caixas,000229973,74-04260/2019-01,07/05/2019,SÃO GONÇALO,RJ
1207,DEXILANT,TAKEDA DISTRIBUIDORA LTDA,432904,383 caixas,000229973,74-04260/2019-01,07/05/2019,SÃO GONÇALO,RJ
1208,Dexilant,Takeda Distribuidora Ltda.,432904,2,235520,39942049,16/07/2019,VITORIA,ES
1209,DEXILANT,TAKEDA DISTRIBUIDORA LTDA,432904,2,235520,39942049,16/07/2019,"RUA JOSÉ NEVES CYPRESTE, 195, JARDIMCAMBURI, VITORIA",ES
1210,DEXMINE COMP 1 BL X 20,"CIMED INDÚSTRIA DE MEDICAMENTOSLTDA",1909668,6 unidades,326782,2019-028237260-001,15/06/2019,BRUMADINHO,MG
1211,DEXMINE COMP 1 BL X 20,"CIMED INDÚSTRIA DE MEDICAMENTOSLTDA",1909668,12 unidades,326939,2019-028237260-001,15/06/2019,BRUMADINHO,MG
Ordem,Produto*,Empresa*,No Lote*,"Quantidade Roubada/ Furtada/Extraviada*",No Nota Fiscal*,No Boletim de Ocorrência*,"Data do roubo ouextravio*",Cidade,UF
1212,DEXMINE XPE FR 120 ML,"CIMED INDÚSTRIA DE MEDICAMENTOSLTDA",1908551,3 unidades,326782,2019-028237260-001,15/06/2019,BRUMADINHO,MG
1213,DEXMINE XPE FR 120 ML,"CIMED INDÚSTRIA DE MEDICAMENTOSLTDA",1908551,12 unidades,326939,2019-028237260-001,15/06/2019,BRUMADINHO,MG
1214,Dextamine,CIFARMA,3LC11,36,114720,2019.028237260-001,15/06/2019,PIEDADE DO PARAOPEBA,MG
1215,"DIAD 0,75 MG COMP 1 BL X 2","CIMED INDÚSTRIA DE MEDICAMENTOSLTDA",1905358,30 unidades,326780,2019-028237260-001,15/06/2019,BRUMADINHO,MG
1216,"DIAD 0,75 MG COMP 1 BL X 2","CIMED INDÚSTRIA DE MEDICAMENTOSLTDA",1905358,24 unidades,326856,2019-028237260-001,15/06/2019,BRUMADINHO,MG
1217,"DIAD 0,75 MG COMP 1 BL X 2","CIMED INDÚSTRIA DE MEDICAMENTOSLTDA",1905358,12 unidades,326857,2019-028237260-001,15/06/2019,BRUMADINHO,MG
1218,DIAMICRON MR 30MG C/30 COM,LABORATÓRIOS SERVIER DO BRASIL LTDA,3010760,240,14752,039-00169/2019,10/01/2019,Rio de Janeiro,RJ
1219,DIAMICRON MR 30MG C/60 COM,LABORATÓRIOS SERVIER DO BRASIL LTDA,3010803,120,14752,039-00169/2019,10/01/2019,Rio de Janeiro,RJ
1220,DIAMICRON MR 60MG C/30 COM,LABORATÓRIOS SERVIER DO BRASIL LTDA,3011033,628,14752,039-00169/2019,10/01/2019,Rio de Janeiro,RJ
1221,DIAMICRON MR 60MG C/30 COM,LABORATÓRIOS SERVIER DO BRASIL LTDA,3011190,1412,14752,039-00169/2019,10/01/2019,Rio de Janeiro,RJ
1222,DIAMICRON MR 60MG C/60 COM,LABORATÓRIOS SERVIER DO BRASIL LTDA,3011160,600,14752,039-00169/2019,10/01/2019,Rio de Janeiro,RJ
1223,DIAMOX 250MG COM X 25,União Química Farmacêutica Nacional,1902016,6 cartuchos,334931,19-00759,15/04/2019,Jequié,BA
1224,DIAMOX 250MG COM X 25,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL,1902016,6 CARTUCHOS,334931,19-00759,15/04/2019,JEQUIÉ,BA
1225,DICL CETIRIZINA SOL OR 1MG/ML,SANOFI MEDLEY,18060918,192 CARTUCHOS,23528,2053/2019,27/03/2019,GUARULHOS,SP
1226,DICL CETIRIZINA SOL OR 1MG/ML,SANOFI MEDLEY,18060916,120 CARTUCHOS,23477,2053/2019,27/03/2019,GUARULHOS,SP
1227,"DICL DIETILAMONIO 11,6MG GEL C/60G/TEU",DISLAB - GO,7701376,9UN,191094,1550/2019,04/10/2019,EMBU DAS ARTES,SP
1228,DICLOF COLESTIRAMINA CAP 70MG - 14,SANOFI MEDLEY,18100875,80 CARTUCHOS,23383,2053/2019,27/03/2019,GUARULHOS,SP
1229,DICLOF COLESTIRAMINA CAP 70MG - 14,SANOFI MEDLEY,18100875,80 CARTUCHOS,23703,2053/2019,27/03/2019,GUARULHOS,SP
1230,DICLOF COLESTIRAMINA CAP 70MG - 20,SANOFI MEDLEY,9KP00211,77 CARTUCHOS,23723,2053/2019,27/03/2019,GUARULHOS,SP
1231,"DICLOF RESINATO 15MG/ML SUS OR FR20ML","CIMED INDÚSTRIA DE MEDICAMENTOSLTDA",1819134,4 unidades,326782,2019-028237260-001,15/06/2019,BRUMADINHO,MG
1232,"DICLOF RESINATO 15MG/ML SUS OR FR20ML","CIMED INDÚSTRIA DE MEDICAMENTOSLTDA",1819134,4 unidades,326939,2019-028237260-001,15/06/2019,BRUMADINHO,MG
1233,DICLOFENACO DIETIL GEL CREME,SANOFI MEDLEY,9KP02505,360 CARTUCHOS,23701,2053/2019,27/03/2019,GUARULHOS,SP
1234,DICLOFENACO DIETILAMONIO,TEUTO,7701372,1,3143598,2019/856302,23/07/2019,SÃO JOSE DOS PINHAIS,PR
1235,DICLOFENACO SODICO 25MG/ML X 5,União Química Farmacêutica Nacional,1907784,774 cartuchos,334951,19-00759,15/04/2019,Jequié,BA
1236,DICLOFENACO SODICO 25MG/ML X 5,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL,1907784,774 CARTUCHOS,334951,19-00759,15/04/2019,JEQUIÉ,BA
1237,DICLOFENACO SODICO COMP REV C/20,SANOFI MEDLEY,18100265,77 CARTUCHOS,23700,2053/2019,27/03/2019,GUARULHOS,SP
1238,DICLOFENACO SODICO COMP REV C/20,SANOFI MEDLEY,18100265,385 CARTUCHOS,23477,2053/2019,27/03/2019,GUARULHOS,SP
1239,DICLORIDRATO DE BETAISTINA,ALTHAIA,19030108,420,1474,1659/2019,29/04/2019,VILA GUILHERME,SP
1240,DICLORIDRATO DE BETAISTINA,ALTHAIA,19030151,330,1501,1659/2019,29/04/2019,VILA GUILHERME,SP
1241,DICLORIDRATO DE BETAISTINA,ALTHAIA,19030108,420,1474,1659/2019,29/04/2019,VILA GUILHERME,SP
1242,DICLORIDRATO DE BETAISTINA,ALTHAIA,19030151,330,1501,1659/2019,29/04/2019,VILA GUILHERME,SP
1243,DIGEDRAT 200MG 20X60 CAP MOLE,Cosmed Ind Cosm Med S/A,1200001817,80 UN,000615985-3,No 10082748,23/04/2019,CRISTIANÓPOLIS,GO
1244,DIGEDRAT 200MG 30X30 CAP MOLE,Cosmed Ind Cosm Med S/A,1200001814,60 UN,000615985-3,No 10082748,23/04/2019,CRISTIANÓPOLIS,GO
1245,DIGEDRAT 200MG 30X30 CAP MOLE,COSMED IND COSM MED S/A,1200001814,90,,,,,
1246,DIGEPLUS CAP BLX30,"ACHE LABORATORIOS FARMACÊUTICOSS.A",1816856,432 UNIDADE,1820002,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1247,DIGESAN 10MG CAP 2X10 VD,SANOFI MEDLEY,9RA01731,120 CARTUCHOS,23342,2053/2019,27/03/2019,GUARULHOS,SP
1248,DIGESAN SOL 120ML,SANOFI MEDLEY,845756,24 CARTUCHOS,23501,2053/2019,27/03/2019,GUARULHOS,SP
1249,DIMETILIV MAX 125MG 1BLx10CAP MOLE-E,EMS,0W6677,3,000274924,1093/2019,03/07/2019,SUMARÉ,SP
Ordem,Produto*,Empresa*,No Lote*,"Quantidade Roubada/ Furtada/Extraviada*",No Nota Fiscal*,No Boletim de Ocorrência*,"Data do roubo ouextravio*",Cidade,UF
1250,DIMINUT,Libbs Farmacêutica,19A0071,12,216518,2019-017499886-001,14/04/2019,TEÓFILO OTONI,MG
1251,DIMORF,DIMASTER,17107577,100 AMPOLAS,186537,"101-00432/2019 + RETIFICAÇÃO No03292019/231719-01",29/05/2019,DESCONHECIDO,
1252,DIMORF (CRISTALIA),DIMASTER,17096402,150 AMP,186101,51122/2019/400010,07/03/2019,PORTO ALEGRE,RS
1253,"DIMORF® 0,1 MG/ML","CRISTÁLIA PRODUTOS QUÍMICOSFARMACÊUTICOS LTDA",18110596,"2,00 CX",2227079,2019-00417701-001,26/01/2019,UBERLÂNDIA,MG
1254,"DIMORF® 0,1 MG/ML","CRISTÁLIA PRODUTOS QUÍMICOSFARMACÊUTICOS LTDA",18110596,"1,00 CX",2227463,2019-00417701-001,26/01/2019,UBERLÂNDIA,MG
1255,DIMORF® 1 MG/ML,"CRISTÁLIA PRODUTOS QUÍMICOSFARMACÊUTICOS LTDA",18110566,"1,00 CX",2227079,2019-00417701-001,26/01/2019,UBERLÂNDIA,MG
1256,DIMORF® 1 MG/ML,"CRISTÁLIA PRODUTOS QUÍMICOSFARMACÊUTICOS LTDA",18110566,"1,00 CX",2227463,2019-00417701-001,26/01/2019,UBERLÂNDIA,MG
1257,DIMORF® 10 MG,"CRISTÁLIA PRODUTOS QUÍMICOSFARMACÊUTICOS LTDA",18080100,"50,00 CX",2226918,2019-00417701-001,26/01/2019,UBERLÂNDIA,MG
1258,DIMORF® 10 MG,"CRISTÁLIA PRODUTOS QUÍMICOSFARMACÊUTICOS LTDA",18050334,"26,00 CX",2226927,2019-00417701-001,26/01/2019,UBERLÂNDIA,MG
1259,DIMORF® 10 MG/ML,"CRISTÁLIA PRODUTOS QUÍMICOSFARMACÊUTICOS LTDA",18110548,"1,00 CX",2227463,2019-00417701-001,26/01/2019,UBERLÂNDIA,MG
1260,DIMORF® 30 MG,"CRISTÁLIA PRODUTOS QUÍMICOSFARMACÊUTICOS LTDA",18050332,"26,00 CX",2226927,2019-00417701-001,26/01/2019,UBERLÂNDIA,MG
1261,DIOLESS,Supera RX Medicamentos Ltda,619630,100,94085,11560217,15/08/2019,PROFESSOR JAMIL,GO
1262,DIOSMIN 500MG COMR BLX60,"ACHE LABORATORIOS FARMACÊUTICOSS.A",1817133,54 UNIDADE,1820002,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1263,DIOSMIN SDU GRAN LAR/LIM 30SACX5G,"ACHE LABORATORIOS FARMACÊUTICOSS.A",1900085,64 UNIDADE,1820002,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1264,"DIP BETA+CETOC+SULF NEO CR BG30G/EMS",DISLAB - GO,8B30F5D3,6UN,176885,5256/2026,29/08/2019,DIADEMA,SP
1265,"DIP BETA+CETOC+SULF NEO POM BG30G/EMS",DISLAB - GO,1A9622,5UN,176885,5256/2027,30/08/2019,DIADEMA,SP
