666,ACUVUE2* -750 (8.7) LENTE CONTATO,JOHNSON & JOHNSON,L0048911KJ,1,3916369,2521/2020,18/11/2020,SÃO PAULO,SP
667,ACUVUE2* -900 (8.7) LENTE CONTATO,JOHNSON & JOHNSON,L00467L38V,1,3767053,NA,01/07/2020,PETRÓPLIS,RJ
668,ACUVUE2* -900 (8.7) LENTE CONTATO,JOHNSON & JOHNSON,L00467L38V,1,3767053,NA,01/07/2020,PETRÓPLIS,RJ
669,ACUVUE2* -900 (8.7) LENTE CONTATO,JOHNSON & JOHNSON,L0045QR0VY,1,3821561-1,NA,27/08/2020,JUNDIAÍ,SP
670,ACUVUE2* -950 (8.7) LENTE CONTATO,JOHNSON & JOHNSON,L0044DK3RM,1,3770877,NA,03/08/2020,JOAO PESSOA,PB
671,ACUVUE2* -950 (8.7) LENTE CONTATO,JOHNSON & JOHNSON,L0044DK3RG,1,3770877,NA,03/08/2020,JOAO PESSOA,PB
672,ACUVUE2*-1000 (8.7) LENTE CONTATO,JOHNSON & JOHNSON,L0045KC1B1,1,3846567,2131/2020,08/09/2020,VARZEA PAULISTA,SP
673,ACUVUE2*-1200 (8.7) LENTE CONTATO,JOHNSON & JOHNSON,L0042LD2SN,1,3689983,NA,14/02/2020,SALVADOR,BA
674,ACUVUE2*-1200 (8.7) LENTE CONTATO,JOHNSON & JOHNSON,L0042LD2TH,1,3689983,NA,14/02/2020,SALVADOR,BA
675,ACUVUE2*-1200 (8.7) LENTE CONTATO,JOHNSON & JOHNSON,L0042LD2TN,1,3689983,NA,14/02/2020,SALVADOR,BA
676,ACUVUE2*-1200 (8.7) LENTE CONTATO,JOHNSON & JOHNSON,L0049G02NT,1,3916369,2521/2020,18/11/2020,SÃO PAULO,SP
677,ADAPT.P/CONEX.ANTENA PROG 3650,ST. JUDE MEDICAL BRASIL LTDA.,3615120    / N/A,1,005297,N/A,16/07/2020,CAMPO GRANDE,
678,ADAPT.P/CONEX.ANTENA PROG 3650,ST. JUDE MEDICAL BRASIL LTDA.,3615121    / N/A,1,007572,N/A,16/07/2020,CAMPO GRANDE,
679,ADAPT.P/CONEX.ANTENA PROG 3650,ST. JUDE MEDICAL BRASIL LTDA.,3615118    / N/A,1,009035,N/A,16/07/2020,CAMPO GRANDE,
680,ADAPT.P/CONEX.ANTENA PROG 3650,ST. JUDE MEDICAL BRASIL LTDA.,3615016    / N/A,1,302241,N/A,16/07/2020,PALMAS,
681,ADAPT.P/CONEX.ANTENA PROG 3650,ST. JUDE MEDICAL BRASIL LTDA.,3615103    / N/A,1,330403,N/A,16/07/2020,ARAGUAINA,
682,ADAPT.P/CONEX.ANTENA PROG 3650,ST. JUDE MEDICAL BRASIL LTDA.,3615111    / N/A,1,001331,N/A,16/07/2020,CUIABA,
683,ADAPT.P/CONEX.ANTENA PROG 3650,ST. JUDE MEDICAL BRASIL LTDA.,3615036    / N/A,1,290106,N/A,16/07/2020,CUIABA,
684,"ADAPT.-TAP, Ø 3.3MM, L 23.0MM","JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",XL543,1,000045831,103.463/2020-1,17/06/2020,BRASÍLIA,DF
685,"ADAPT.-TAP, Ø 3.3MM, L 23.0MM","JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",WK849,1,000036885,103.463/2020-1,30/01/2020,BRASÍLIA,DF
686,"ADAPT.-TAP, Ø 4.1MM, L 23.0MM","JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",XR210,1,000045831,103.463/2020-1,17/06/2020,BRASÍLIA,DF
687,"ADAPT.-TAP, Ø 4.1MM, L 23.0MM","JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",XR210,1,000049990,103.463/2020-1,10/08/2020,BRASÍLIA,DF
688,"ADAPT.-TAP, Ø 4.1MM, L 23.0MM","JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",WW564,1,000036885,103.463/2020-1,30/01/2020,BRASÍLIA,DF
689,"ADAPT.-TAP, Ø 4.8MM, L 23.0MM","JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",TZ330,1,000045831,103.463/2020-1,17/06/2020,BRASÍLIA,DF
690,"ADAPTADOR CABO PACIENTE 0,25M",ST. JUDE MEDICAL BRASIL LTDA.,31700088   / 2843001,1,065647,N/A,16/07/2020,CAMPO GRANDE,
691,"ADAPTADOR CABO PACIENTE 0,25M",ST. JUDE MEDICAL BRASIL LTDA.,31700151   / 2528807,1,175746,N/A,16/07/2020,CAMPO GRANDE,
692,"ADAPTADOR CABO PACIENTE 0,25M",ST. JUDE MEDICAL BRASIL LTDA.,31700205   / 3040901,1,289136,N/A,16/07/2020,CAMPO GRANDE,
693,"ADAPTADOR CABO PACIENTE 0,25M",ST. JUDE MEDICAL BRASIL LTDA.,31700085   / 2843001,1,065644,N/A,16/07/2020,ARAGUAINA,
694,"ADAPTADOR DE PAS PARA PASDESCARTAVEIS DA NIHON KOHDEN MODELOJC-865V / K342B",NIHON KOHDEN,28624,1,10950,1696/2020,15/06/2020,AVARÉ,SP
695,"ADAPTADOR DE PAS PARA PAS DESCARTAVEISDA NIHON KOHDEN MODELO JC-865V / K342B",NIHON KOHDEN,28624,1,10950,1696/2020,15/06/2020,"RUA SANTOS DUMONT, 1901, AME - PARQUEGILBERTO FILGUEIRA - CEP 18703-000 - AVARÉ - SP",SP
696,ADAPTADOR DE PERFURACAO P/ PINOS,IOL IMPLANTES LTDA,116215,1,14155,1020/2020,25/03/2020,Diadema,SP
697,ADAPTADOR P/ CONECTOR IS4/DF4,ST. JUDE MEDICAL BRASIL LTDA.,466920392/9438517,1,413026,N/A,10/03/2020,SAO PAULO,SP
698,ADAPTADOR P/ CONECTOR IS4/DF4,ST. JUDE MEDICAL BRASIL LTDA.,EX31514945/9442088,1,394468,N/A,10/03/2020,BRASILIA,DF
699,ADAPTADOR P/ CONECTOR IS4/DF4,ST. JUDE MEDICAL BRASIL LTDA.,31511262   / 9432101,1,224268,N/A,16/07/2020,CUIABA,
700,ADAPTADOR P/ CONECTOR IS4/DF4,ST. JUDE MEDICAL BRASIL LTDA.,31511274   / 9433728,1,224752,N/A,16/07/2020,CUIABA,
701,ADAPTADOR P/ CONECTOR IS4/DF4,ST. JUDE MEDICAL BRASIL LTDA.,31511275   / 9433728,1,224752,N/A,16/07/2020,CUIABA,
702,ADAPTADOR P/ CONECTOR IS4/DF4,ST. JUDE MEDICAL BRASIL LTDA.,31510219   / 9430750,1,156654,N/A,16/07/2020,PALMAS,
703,ADAPTADOR P/ CONECTOR IS4/DF4,ST. JUDE MEDICAL BRASIL LTDA.,31510220   / 9430750,1,156654,N/A,16/07/2020,PALMAS,
704,ADAPTADOR P/ CONECTOR IS4/DF4,ST. JUDE MEDICAL BRASIL LTDA.,31510222   / 9430750,1,156654,N/A,16/07/2020,PALMAS,
705,ADAPTER P/RATCHET L 18MM - SHORT,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",TK721,1,000036885,103.463/2020-1,30/01/2020,BRASÍLIA,DF
706,"ADAPTER P/RATCHET, LONG","JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",VP271,1,000036885,103.463/2020-1,30/01/2020,BRASÍLIA,DF
707,"ADAPTER P/RATCHET, LONG","JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",TJ479,1,000049990,103.463/2020-1,10/08/2020,BRASÍLIA,DF
708,AFASTADOR ESTREITO M6,IOL IMPLANTES LTDA,119711,1,14155,1020/2020,25/03/2020,Diadema,SP
709,AFASTADOR No 01 - PONTA GARFO,IOL IMPLANTES LTDA,120663,1,14155,1020/2020,25/03/2020,Diadema,SP
Ordem,Produto*,Empresa*,No de Série/ Lote*,"Quantidade Roubada/Furtada/ Extraviada*",No Nota Fiscal*,No Boletim de Ocorrência*,Data do roubo ou extravio*,Cidade,UF
710,AFASTADOR No 02 - PONTA UNICA,IOL IMPLANTES LTDA,119901,2,14155,1020/2020,25/03/2020,Diadema,SP
711,AGENTE DE LIMPEZA CLEAN A,WERFEN MEDICAL LTDA,N0896804,1,19478,918-00081/2020-01,21/02/2020,RIO DE JANEIRO,RJ
712,AGENTE DE LIMPEZA CLEAN A,WERFEN MEDICAL LTDA,N0896804,6,19490,918-00081/2020-01,21/02/2020,RIO DE JANEIRO,RJ
713,AGENTE DE LIMPEZA CLEAN B,WERFEN MEDICAL LTDA,N0494798,1,19479,918-00081/2020-01,21/02/2020,RIO DE JANEIRO,RJ
714,AGENTE DE LIMPEZA CLEAN B,WERFEN MEDICAL LTDA,N0494798,3,19490,918-00081/2020-01,21/02/2020,RIO DE JANEIRO,RJ
715,AGILIS EPI 40CM,ST. JUDE MEDICAL BRASIL LTDA.,3330129/6363571,1,382493,N/A,10/03/2020,SAO PAULO,SP
716,AGILIS NXT 8.5F D-R MD CUR71CM,ST. JUDE MEDICAL BRASIL LTDA.,3103951/6415600,1,382108,N/A,10/03/2020,SAO PAULO,SP
717,AGILIS NXT 8.5F D-R MD CUR71CM,ST. JUDE MEDICAL BRASIL LTDA.,3104665/6775743,1,404624,N/A,10/03/2020,ARAPONGAS,PR
718,AGILIS NXT 8.5F D-R MD CUR71CM,ST. JUDE MEDICAL BRASIL LTDA.,3104856/6759001,1,408266,N/A,10/03/2020,BRASILIA,DF
719,AGILIS NXT 8.5F D-R MD CUR71CM,ST. JUDE MEDICAL BRASIL LTDA.,3104672/6776429,1,407623,N/A,10/03/2020,SANTO ANDRE,SP
720,AGILIS NXT 8.5F D-R MD CUR71CM,ST. JUDE MEDICAL BRASIL LTDA.,3103821/6354782,1,375254,N/A,10/03/2020,SAO PAULO,SP
721,AGILIS NXT 8.5F D-R MD CUR71CM,ST. JUDE MEDICAL BRASIL LTDA.,3101573    / 4899922,1,216176,N/A,16/07/2020,CAMPO GRANDE,
722,AGILIS NXT 8.5F D-R SM CUR71CM,ST. JUDE MEDICAL BRASIL LTDA.,3091567/5923196,1,351923,N/A,10/03/2020,SAO PAULO,SP
723,AGILIS NXT 8.5F D-R SM CUR71CM,ST. JUDE MEDICAL BRASIL LTDA.,3092372/6758525,1,407250,N/A,10/03/2020,SAO PAULO,SP
724,AGILIS NXT 8.5F D-R SM CUR71CM,ST. JUDE MEDICAL BRASIL LTDA.,3091816/6188326,1,370283,N/A,10/03/2020,FLORIANOPOLIS,SC
725,AGILIS NXT 8.5F D-R SM CUR71CM,ST. JUDE MEDICAL BRASIL LTDA.,3092455/6722597,1,410973,N/A,10/03/2020,BRASILIA,DF
726,AGILIS NXT 8.5F D-R SM CUR71CM,ST. JUDE MEDICAL BRASIL LTDA.,3092244/6551928,1,400449,N/A,10/03/2020,ITAJAI,SC
727,AGILIS NXT 8.5F D-R SM CUR71CM,ST. JUDE MEDICAL BRASIL LTDA.,3092119/6523301,1,395409,N/A,10/03/2020,BRASILIA,DF
728,AGILIS NXT 8.5F D-R SM CUR71CM,ST. JUDE MEDICAL BRASIL LTDA.,3092173/6523301,1,395687,N/A,10/03/2020,BRASILIA,DF
729,AGILIS NXT 8.5F D-R SM CUR71CM,ST. JUDE MEDICAL BRASIL LTDA.,3092174/6523301,1,395687,N/A,10/03/2020,BRASILIA,DF
730,AGILIS NXT 8.5F D-R SM CUR71CM,ST. JUDE MEDICAL BRASIL LTDA.,3091076/5686077,1,408755,N/A,10/03/2020,BRASILIA,DF
731,AGILIS NXT 8.5F D-R SM CUR71CM,ST. JUDE MEDICAL BRASIL LTDA.,3092268/6608902,1,402188,N/A,10/03/2020,GUARULHOS,SP
732,AGUA DESMINERALIZADA 5 LITROS CLEAN,LIMPARE IND E COM LTDA,473/02-05,4,18771,2019-059454471-001,03/12/2019,"Rua Pernambuco, 875 - Nossa Senhora das Graças- Betim",MG
733,"Agulha 25x0,8",SR,não informado pelo cliente final,200 unid,130366,"2020-046543440-001 / 2020-047354836-001",22/09/2020,"AVENIDA NAPOLEAO FAISSOL, 896 RESIDENCIALMONTE VERDE",MG
734,Agulha de Biópsia ProMag Ultra 14g x 10 cm,Ecomed Comércio de Produtos Médicos Ltda,11280698,9,146367,20200219103399107,18/02/2020,BARRA DO TURVO,SP
735,AGULHA GENGIVAL CURTA 30G 22 MM C/ 100,"JIANGSU WEBEST MEDICAL PRODUCT CO.LTD",180419M,1,13417,2019-059454471-001,03/12/2019,"Rua Pernambuco, 875 - Nossa Senhora das Graças- Betim",MG
736,AGULHA TRANSSEPTAL BRK 71CM,ST. JUDE MEDICAL BRASIL LTDA.,20011852/6755375,1,408761,N/A,10/03/2020,SAO PAULO,SP
737,AGULHA TRANSSEPTAL BRK 71CM,ST. JUDE MEDICAL BRASIL LTDA.,20011524/6702549,1,411797,N/A,10/03/2020,SAO PAULO,SP
738,AGULHA TRANSSEPTAL BRK 71CM,ST. JUDE MEDICAL BRASIL LTDA.,20011908/6778243,1,414905,N/A,10/03/2020,SAO PAULO,SP
739,AGULHA TRANSSEPTAL BRK 71CM,ST. JUDE MEDICAL BRASIL LTDA.,20011318/6718403,1,400324,N/A,10/03/2020,BRASILIA,DF
740,AGULHA TRANSSEPTAL BRK 71CM,ST. JUDE MEDICAL BRASIL LTDA.,20010510/6446231,1,379022,N/A,10/03/2020,SAO PAULO,SP
741,AGULHA TRANSSEPTAL BRK 71CM,ST. JUDE MEDICAL BRASIL LTDA.,2009247/5933775,1,342352,N/A,10/03/2020,SAO PAULO,SP
742,AGULHA TRANSSEPTAL BRK 71CM,ST. JUDE MEDICAL BRASIL LTDA.,20010482/6313420,1,376251,N/A,10/03/2020,SAO PAULO,SP
743,AGULHA TRANSSEPTAL BRK 71CM,ST. JUDE MEDICAL BRASIL LTDA.,20011155/6610999,1,395409,N/A,10/03/2020,BRASILIA,DF
744,AGULHA TRANSSEPTAL BRK 71CM,ST. JUDE MEDICAL BRASIL LTDA.,20011158/6610999,1,395409,N/A,10/03/2020,BRASILIA,DF
745,AGULHA TRANSSEPTAL BRK 71CM,ST. JUDE MEDICAL BRASIL LTDA.,20011863/6755375,1,414899,N/A,10/03/2020,SAO PAULO,SP
746,AGULHA TRANSSEPTAL BRK 71CM,ST. JUDE MEDICAL BRASIL LTDA.,20010916/6391527,1,400325,N/A,10/03/2020,BRASILIA,DF
747,AGULHA TRANSSEPTAL BRK 71CM,ST. JUDE MEDICAL BRASIL LTDA.,20010958/6483603,1,390365,N/A,10/03/2020,BRASILIA,DF
748,AGULHA TRANSSEPTAL BRK 71CM,ST. JUDE MEDICAL BRASIL LTDA.,20010959/6483603,1,390365,N/A,10/03/2020,BRASILIA,DF
749,AGULHA TRANSSEPTAL BRK 71CM,ST. JUDE MEDICAL BRASIL LTDA.,2008369 / 5720426,1,318742,N/A,16/07/2020,OSASCO,SP
750,AGULHA TRANSSEPTAL BRK-1 71CM,ST. JUDE MEDICAL BRASIL LTDA.,2012388/5669892,1,299481,N/A,10/03/2020,SAO PAULO,SP
751,AGULHA TRANSSEPTAL BRK-1 71CM,ST. JUDE MEDICAL BRASIL LTDA.,2014308/6667387,1,396130,N/A,10/03/2020,BRASILIA,DF
752,AGULHA TRANSSEPTAL BRK-1 71CM,ST. JUDE MEDICAL BRASIL LTDA.,2014642/6821707,1,410380,N/A,10/03/2020,BRASILIA,DF
753,AGULHA TRANSSEPTAL BRK-1 71CM,ST. JUDE MEDICAL BRASIL LTDA.,2014625/6811852,1,408638,N/A,10/03/2020,BRASILIA,DF
754,AGULHA TRANSSEPTAL BRK-1 71CM,ST. JUDE MEDICAL BRASIL LTDA.,2013925/6495437,1,386928,N/A,10/03/2020,BRASILIA,DF
755,AGULHA TRANSSEPTAL BRK-1 71CM,ST. JUDE MEDICAL BRASIL LTDA.,2014371/6625144,1,396678,N/A,10/03/2020,BRASILIA,DF
756,AGULHA TRANSSEPTAL BRK-1 71CM,ST. JUDE MEDICAL BRASIL LTDA.,2014518/6749712,1,405502,N/A,10/03/2020,BRASILIA,DF
757,AGULHA TRANSSEPTAL BRK-1 71CM,ST. JUDE MEDICAL BRASIL LTDA.,2014439/6691091,1,404195,N/A,10/03/2020,BRASILIA,DF
758,AGULHA TRANSSEPTAL BRK-1 98CM,ST. JUDE MEDICAL BRASIL LTDA.,2071357/6601587,1,394695,N/A,10/03/2020,SAO PAULO,SP
759,AGULHA TRANSSEPTAL BRK-1 98CM,ST. JUDE MEDICAL BRASIL LTDA.,2070966/5741695,1,314613,N/A,10/03/2020,FLORIANOPOLIS,SC
760,AGULHA TRANSSEPTAL BRK-1 98CM,ST. JUDE MEDICAL BRASIL LTDA.,2071295/6373496,1,385146,N/A,10/03/2020,BRASILIA,DF
761,AK30 AMIKACIN,Phadia Diagnósticos Ltda,2536442,5,33123,021-11309/2019,30/10/2019,RIO DE JANEIRO,RJ
762,"Albumin, R1 4 x 29 mL","Beckman Coulter do Brasil Comércio e Importação deProdutos para Laboratório Ltda",2552,10,165257,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
763,"Albumin, R1 4 x 29 mL","Beckman Coulter do Brasil Comércio e Importação deProdutos para Laboratório Ltda",2552,1,165288,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
764,ALÇA CIRÚRGICA P. TORCFIT CHAVE P. IMPL.,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",YY868,1,000049591,103.463/2020-1,04/08/2020,BRASÍLIA,DF
765,ALCOOL ETILICO HIDRATADO 70 1L,"EMFAL EMPRESA FORNECEDORA DEALCOOL LTDA","0201.0392-11/19",1,187168,2019-059454471-001,03/12/2019,"Rua Pernambuco, 875 - Nossa Senhora das Graças- Betim",MG
766,ALENDRONATO SOD 70MG C/4CPRV/SDZ,DISLAB - GO,JS1607,6UN,212316,5317/2019,11/12/2019,SÃO PAULO,SP
767,"ALIGNMENT PIN,  STRAIGHT","JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",VX409,1,000045831,103.463/2020-1,17/06/2020,BRASÍLIA,DF
768,"ALIGNMENT PIN,  STRAIGHT","JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",TV287,1,000036885,103.463/2020-1,30/01/2020,BRASÍLIA,DF
769,ALINHADOR,IOL IMPLANTES LTDA,116240,1,14155,1020/2020,25/03/2020,Diadema,SP
"",,,,Quantidade Roubada/,,,,
Ordem,Produto*,Empresa*,No de Série/ Lote*,No Nota Fiscal*,No Boletim de Ocorrência*,Data do roubo ou extravio*,Cidade,UF
"",,,,Furtada/ Extraviada*,,,,
"",,LABORLAB PRODUTOS PARA LABORATÓRIOS,,,,,"ESTRADA DO CAPÃO BONITO, 489 – JD. MARIA DE",
770,ALKALINE PHOSPHATASE,SPLTDA.,2010396120,2 3347,5122/2020,12/11/2020,"LOURDES, GUARULHOS",
771,ALOPURINOL 100MG C/30COMP/SDZ,DISLAB - GO,KB5253,12UN 212316,5317/2019,11/12/2019,SÃO PAULO,SP
"",,Beckman Coulter do Brasil Comércio e,,,,,,
772,"ALP, R1 4 x 12 mL, R2 4 x 12 mL",,2554,3 164936,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Importação de Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e,,,,,,
773,"ALP, R1 4 x 12 mL, R2 4 x 12 mL",,2554,10 165257,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Importação de Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e,,,,,,
774,"ALP, R1 4 x 30 mL, R2 4 x 30 mL",,2559,2 165238,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Importação de Produtos para Laboratório Ltda,,,,,,
"","Alpha 1 Acidglycoprotein, R1 4x20 mL, R2 4x 4.5",Beckman Coulter do Brasil Comércio e,,,,,,
775,,,2612,8 165257,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",mL,Importação de Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e,,,,,,
776,"Alpha Amylase, R1 4 x 10 mL",,2551,2 165288,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Importação de Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e,,,,,,
777,"Alpha Amylase, R1 4 x 40 mL",,2564,1 165238,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Importação de Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e,,,,,,
778,"Alpha Amylase, R1 4 x 40 mL",,2564,10 165257,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Importação de Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e,,,,,,
779,"ALT, R1 4 x 50 mL, R2 4 x 25 mL",,2563,2 165238,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Importação de Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e,,,,,,
780,"ALT, R1 4 x 50 mL, R2 4 x 25 mL",,2563,17 165257,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Importação de Produtos para Laboratório Ltda,,,,,,
"",,,,,,,"RODOVIA PRESIDENTE DUTRA, APÓS PEDÁGIO DE",
781,ALUETTA PEN 20MG,MERCK S/A,A0024770,1 952,1215/2020,24/07/2020,-GUARAREMA,
782,AMC30 AMOXY CLAV ACID,Phadia Diagnósticos Ltda,2539799,11 33123,021-11309/2019,30/10/2019,RIO DE JANEIRO,RJ
783,AMO3 - Amostra de avental/camisola,Surgitextil industrias textil  LTDA,20215096,20 unidades Série 002 - no 032750,005853/1918-2020,23/06/2020,Rio de Janeiro,RJ
784,AMP10 AMPICILLIN,Phadia Diagnósticos Ltda,2529217,11 33123,021-11309/2019,30/10/2019,RIO DE JANEIRO,RJ
785,Ancora 4.0,Traumedica tnstrum Impl,1421/20,6 61334,F-CGO-025,04/09/2020,Azul Linhas Aereas,-
"",,DKT DO BRASIL PRODUTOS DE USO PESSOAL,,,,,,
786,ANDALAN SILVERFLEX CU 380 AG,-LTDA,DFS0112,7 6309,1215/2020,24/07/2020,"Rodovia Presidente Dutra, após pedagio de Guararema",
"",,DKT DO BRASIL PRODUTOS DE USO PESSOAL,,,,,,
787,ANDALAN SILVERFLEX CU 380 AG,-LTDA,DFS0112,8 6305,1215/2020,24/07/2020,"Rodovia Presidente Dutra, após pedagio de Guararema",
"",Anel de Anuloplastia Mitral Seguin (Semi-Rígido),,,,,,,
788,,St. Jude Medical Brasil Ltda.,15348492 / 6876158,1 431578,918-00066/2020,11/02/2020,Rio de Janeiro,RJ
"",26 MM,,,,,,,
789,ANTENA ANALISADORA PROG.3510+,ST. JUDE MEDICAL BRASIL LTDA.,501058/ N/A,1 005297,N/A,16/07/2020,CAMPO GRANDE,
790,ANTENA ANALISADORA PROG.3510+,ST. JUDE MEDICAL BRASIL LTDA.,501001/ N/A,1 007573,N/A,16/07/2020,CAMPO GRANDE,
791,ANTENA ANALISADORA PROG.3510+,ST. JUDE MEDICAL BRASIL LTDA.,0000102111 / N/A,1 318869,N/A,16/07/2020,CAMPO GRANDE,
792,ANTENA ANALISADORA PROG.3510+,ST. JUDE MEDICAL BRASIL LTDA.,0000100491 / N/A,1 219265,N/A,16/07/2020,ARAGUAINA,
793,ANTENA ANALISADORA PROG.3510+,ST. JUDE MEDICAL BRASIL LTDA.,500248/ N/A,1 122385,N/A,16/07/2020,PALMAS,
794,ANTENA MERLIN,ST. JUDE MEDICAL BRASIL LTDA.,16578/ N/A,1 065647,N/A,16/07/2020,CAMPO GRANDE,
795,ANTENA MERLIN,ST. JUDE MEDICAL BRASIL LTDA.,16575/ N/A,1 065644,N/A,16/07/2020,ARAGUAINA,
796,ANTENA MERLIN,ST. JUDE MEDICAL BRASIL LTDA.,16607/ N/A,1 066170,N/A,16/07/2020,CUIABA,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
797,"Anti-TdT (POOL)-FITC, 50t CE",SPProdutos para Laboratório Ltda,200083,1 165291,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,
"",APALPADOR DO GUIA DE CORTE FEMORAL,,,,,,,
798,,IOL IMPLANTES LTDA,116214,1 14155,1020/2020,25/03/2020,Diadema,SP
"",ANTERIOR,,,,,,,
"",,,N° do lote: 132001,,,,,
"",,,N° de séries:,,,,,
"",,,132000001 ao 132000012; 132000014; 132000016 ao 132000022; 132000024 ao 132000038; 132000040 ao 132000045; 132000047 ao 132000051; 132000053 ao 132000072; 132000074 ao 132000093; 132000095 ao,,,,,
"",,,132000099; 132000101 ao 132000144; 132000146 ao 132000217; 132000219 ao 132000459; 132000461 ao 132000463; 132000465 ao 132000474; 132000476 ao 132000494; 132000496 ao 132000501; 132000503 ao,,,,,
"",,,132000505; 132000507 ao 132000511; 132000513 ao 132000515; 132000517 ao 132000522; 132000524 ; 132000526 ao 132000549; 132000551 ; 132000553 ; 132000555 ao 132000558; 132000581; 132000583 ao,,,,,
"",,,132000585; 132000587 ao 132000588; 132000590 ; 132000592 ao 132000593; 132000596 ao 132000599; 132000605; 132000607 ao 132000609; 132000611 ao 132000614; 132000616 ao 132001054; 132001056 ao,,,,,
"",,,132001118 ;132001127; 132001133; 132001135 ao 132001137; 132001140; 132001143 ao 132001145; 132001147; 132001149 ao 132001151; 132001153 ao 132001154; 132001156 ao 132001159; 132001161;,,,,,
"",,,132001164 ao 132001167; 132001169 ao 132001243; 132001245 ao 132001247; 132001249 ao 132001333; 132001335 ao 132001625; 132001627 ao 132003579; 132003588 ao 132003589; 132003592 ao 132003593;,,,,,
"",,,132003595 ao 132003596; 132003599 ao 132003600; 132003602 ao 132003640; 132003642 ao 132003643; 132003645 ao 132003793; 132003797; 132003804; 132003809; 132003828 ao; 132004004; 132004019;,,,,,
"",,,132004022; 132004024 ao 132004581; 132004583 ao 132004601; 132004603 ao 132004605; 132004607 ao 132004615; 132004617 ao 132004622; 132004624 ao 132004636; 132004639 ao 132004645; 132004647 ao,,,,,
"",,,132004655; 132004657 ao 132004706; 132004708 ao 132004808; 132004810 ao 132004827; 132004829 ao 132004843; 132004845 ao 132004869; 132004871 ao 132004874; 132004876 ao 132004891; 132004893 ao,,,,,
"",APARELHO DE PRESSÃO DIGITAL G-TECH DE,ACCUMED PRODUTOS MÉDICO,132004903; 132004905 ao 132004907; 132004909 ao 132004918; 132004921; 132004926; 132004929; 132004931; 132004933 ao 132004935; 132004937 ao 132004946; 132004948 ao 132004950; 132004953;,,,,,
799,,,,21.081  unidades 420810,918-00126/2020,20/05/2020,ARCO METROPOLITANO,RJ
"",PULSO,HOSPITALARES LTDA,132004969; 132004972; 132004976 ao 132008536; 132008554; 132008556 ao 132008561; 132008563 ; 132008565 ao 132008566; 132008568; 132008570 ao 132008605; 132008607 ao 132008729; 132008732;,,,,,
"",,,132008735; 132008737 ao 132008740; 132008755 ao 132009664; 132009666 ao 132009708; 132009710 ao 132009729; 132009731 ao 132011028; 132011030 ao 132011374; 132011376 ao 132011428; 132011430 ao,,,,,
"",,,132011438; 132011440 ao 132011572; 132011574 ao 132012185; 132012187 ao 132012253; 132012255 ao 132012290; 132012292 ao 132012329; 132012331 ao 132012423; 132012425 ao 132012435; 132012437 ao,,,,,
"",,,132012477; 132012479 ao 132012511; 132012513 ao 132012546; 132012548 ao 132012705; 132012707 ao 132012819; 132012821; 132012824 ao 132012827; 132012831 ao 132013068; 132013070 ao 132013083;,,,,,
